Latitude,Longitude,Altitude
58.34193116666667,25.568615166666667,64.3
58.341931,25.568615166666667,64.3
58.341930833333336,25.568615166666667,64.3
58.341930833333336,25.568615166666667,64.3
58.34193066666667,25.568615333333334,64.4
58.3419305,25.568615333333334,64.4
58.3419305,25.568615333333334,64.4
58.34193033333333,25.568615333333334,64.4
58.341930166666664,25.5686155,64.4
58.341930166666664,25.5686155,64.4
58.34193,25.568615666666666,64.4
58.34193,25.568615666666666,64.4
58.34192983333333,25.568615666666666,64.4
58.341929666666665,25.568615833333332,64.4
58.341929666666665,25.568615833333332,64.4
58.3419295,25.568615833333332,64.4
58.34192933333333,25.568616,64.5
58.34192933333333,25.568616,64.5
58.34192916666667,25.568616166666665,64.5
58.341929,25.568616166666665,64.5
58.341929,25.568616166666665,64.5
58.341928833333334,25.568616333333335,64.5
58.341928833333334,25.568616333333335,64.5
58.34192866666667,25.568616333333335,64.5
58.34192866666667,25.5686165,64.5
58.3419285,25.5686165,64.6
58.341928333333335,25.568616666666667,64.6
58.341928333333335,25.568616666666667,64.6
58.34192816666667,25.568616666666667,64.6
58.34192816666667,25.568616666666667,64.6
58.34192816666667,25.568616833333333,64.6
58.341928,25.568616833333333,64.6
58.34192783333334,25.568616833333333,64.6
58.34192783333334,25.568617,64.6
58.34192766666666,25.568617,64.7
58.34192766666666,25.568617166666666,64.7
58.3419275,25.568617166666666,64.7
58.3419275,25.568617333333332,64.7
58.34192733333333,25.568617333333332,64.7
58.34192733333333,25.5686175,64.7
58.341927166666665,25.568617333333332,64.7
58.341927166666665,25.5686175,64.7
58.341927,25.56861766666667,64.7
58.341927,25.56861766666667,64.7
58.34192683333333,25.56861766666667,64.7
58.34192683333333,25.56861766666667,64.7
58.341926666666666,25.568617833333334,64.8
58.341926666666666,25.568618,64.8
58.3419265,25.568618,64.8
58.3419265,25.568618,64.8
58.34192633333333,25.568618166666667,64.8
58.34192633333333,25.568618166666667,64.8
58.34192616666667,25.568618166666667,64.8
58.34192616666667,25.568618333333333,64.8
58.34192616666667,25.568618333333333,64.8
58.341926,25.5686185,64.9
58.341925833333335,25.5686185,64.9
58.341925833333335,25.5686185,64.9
58.34192566666667,25.568618666666666,64.9
58.34192566666667,25.568618666666666,64.9
